text,created_at
"RT @oricon_anime_: 『進撃の巨人』完結号の別マガ、早くも各地で完売報告　ファン早朝から求め売店ハシゴ（写真 全6枚）
https://t.co/7A9alLtYw6

 #進撃の巨人 #shingeki #進撃の巨人最終話 #進撃完結 #諌山先生 #進撃の巨人…",Thu Apr 08 22:36:17 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 22:37:00 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Mon Apr 05 02:23:10 +0000 2021
"RT @Omiya_Nie: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/qdboKGYNIK

&gt;「進撃の天皇賞（春）」は、海を越え、エレンたち調査兵団がたどり着いたのは阪…",Mon Apr 19 15:22:16 +0000 2021
【進撃の巨人】139話 ネタバレ・最終回感想 みんな自由になって世界中から大絶賛！ 2021/04/11 18:49 https://t.co/AnoK0LyHgX,Sun Apr 11 09:49:50 +0000 2021
"RT @livedoornews: 1000RT：【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に…",Thu Apr 08 17:42:03 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 17:42:28 +0000 2021
"RT @giants_goods: #GCAFE オープンしました‼
本日の営業は19時までです。#石川慎吾 選手の期間限定 #ラテプリドリンク を販売中ですので #日本ハム ファンの皆さまも、よろしければお立ち寄りください🥤
#ともに強く #巨人 #ジャイアンツ https:…",Fri Apr 16 14:50:55 +0000 2021
RT @shingeki__kun: もう早バレに怯えなくていい。俺たちは自由だ。そうだろ、進撃民！,Thu Apr 08 17:23:54 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Fri Apr 09 00:45:41 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Fri Apr 09 06:21:24 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 22:12:41 +0000 2021
"@SO_nogizaka 巨人ファンではあるけど普通に楽しみw
なんか叩かれてたけどw",Fri Apr 09 11:30:31 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 10:35:04 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 10:35:22 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 10:37:37 +0000 2021
"RT @shingeki__kun: 【2031年4月9日 進撃の巨人完結から10年】

進撃ファン｢え！？もうあれから10年も経ったの！？｣

進撃ファン｢あの伝説の最終回から10年経ったのか･･･。｣

進撃ファン｢ライナーまじでキモッて言われて10年か…。｣

10年後、…",Thu Apr 08 22:31:25 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 22:31:29 +0000 2021
"RT @singekinb: おはようございます。
進撃の巨人最終回、最高でした。
前話でループ示唆からのハッピーエンド。エレミカファンから見ても救われる最後だったと思います。
全ての読者が「読んで良かった」と感じるエンド。
諫山先生、本当にありがとうございました！（号泣）
#…",Thu Apr 08 22:31:35 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 22:31:45 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 14:38:42 +0000 2021
"出￤🚕青旗艦 オレマク ポプテピバイク 焔の意志
👗￤ハーレンクイーン 調査兵団 腰マント
🔫￤パンダ95銃剣 進撃M4煙  幻16キルカウンター 紅蓮キルカウンター など
その他￤進撃飛行服 ポプテピリュック ボイス喰種A
求￤… https://t.co/LRQoMZU5qf",Mon Apr 05 05:21:00 +0000 2021
@Darushim_san 巨人ファンのよってには縁起のいい数字だから当たる,Fri Apr 09 16:35:10 +0000 2021
巨人ファン集合！神チェス！廣岡ガチャSSR！ https://t.co/ncpdmgdiwP,Tue Apr 13 12:18:57 +0000 2021
@SSNK1001ARASHI No.4 SN磁石ファンクラブで良いのかな⁇,Sun Apr 11 12:24:51 +0000 2021
RT @mayu_t0m0: 進撃の巨人の署名活動、賛同者がこんなにいる事に驚きです。まず作品は正規の方法で読んで下さい。それに進撃は先生が妥協せずに書き上げた作品です。結末に対する感じ方は自由だけどその自由を他に強要しないで下さい。読者が作品に干渉しては本当に先生が伝えたかっ…,Sun Apr 11 12:26:32 +0000 2021
"【負け】巨人ファン集合【貧打】
.
49f9 この記事はプロフのリンクから読むことができます。",Sun Apr 11 09:30:06 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 06:03:08 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 06:03:34 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Fri Apr 09 00:12:13 +0000 2021
"今日の甲子園の球審頭おかしいわ
巨人ファン？？",Wed Apr 07 12:03:05 +0000 2021
"阪神ファンのホームランか！？の歓声から

巨人ファンのアウトやな！の歓声に見事に変わってくのおもろww",Tue Apr 20 09:59:09 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Wed Apr 14 07:02:44 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 07:03:48 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 07:03:57 +0000 2021
"RT @JinguUniversity: 巨人ファンの皆さん。
「全然使えへんやんけ」と思いはじめていた頃でしょうか。
コレが廣岡大志の魔性です。 https://t.co/z7SzBebcFS",Wed Apr 14 03:28:18 +0000 2021
RT @Levi_1225_os: 調査兵団は永遠に崇められて欲しいくらいだけど、3年経ったパラディ島内はイェーガー派が軍を作って自由の翼は翼の間に銃が交差する物々しいエンブレムになってて、なんか… やっぱり進撃において真のハッピーエンドは無いというか https://t.co…,Fri Apr 09 04:49:20 +0000 2021
"阪神競馬場 #戦え天皇賞春の栄冠を奪え

天皇賞(春)の栄冠をかけた #進撃の巨人
調査兵団⚔マーレ軍との戦い、見事敵を駆逐！抽選で10名様に2021年天皇賞(春)の為だけにデザインした新立体機動装置リュックをプレゼント🎁
 https://t.co/CnPHc8v0CG",Mon Apr 19 15:06:14 +0000 2021
RT @mayu_t0m0: 進撃の巨人の署名活動、賛同者がこんなにいる事に驚きです。まず作品は正規の方法で読んで下さい。それに進撃は先生が妥協せずに書き上げた作品です。結末に対する感じ方は自由だけどその自由を他に強要しないで下さい。読者が作品に干渉しては本当に先生が伝えたかっ…,Mon Apr 12 10:55:28 +0000 2021
"@tokyogiants2002 その土地土地で
巨人ファンの気質も
変わってますよね。
大人しかったり
激しかったりで。",Tue Apr 20 05:23:34 +0000 2021
RT @shingeki__kun: もう早バレに怯えなくていい。俺たちは自由だ。そうだろ、進撃民！,Fri Apr 09 04:31:31 +0000 2021
"別マガ関係者はエゴサの達人なんですよね？
だったら「進撃の巨人（３４）特装版　Ｅｎｄｉｎｇ」について、予約不可にしたことについて、ファンがどれだけ嘆いているのか、不安に思っているのか、目にされていると思います。考え直して欲しいです。",Tue Apr 20 05:26:09 +0000 2021
"RT @shimomomomomom: 進撃、最終回が賛否両論なのある意味最高の終わり方じゃない？
戦争や差別や虐殺について完璧なアンサーを出したわけじゃない(と自分は思っている)けど
〇〇が良いと思ったとか××がモヤったとか、読んだ人達がこれだけ複雑な問題に対して色々と意見交…",Mon Apr 12 03:17:17 +0000 2021
ジーン・バッキー (1962 - 1968)。入団当初はいわゆるノーコン投手だったが、猛烈なトレーニングにより頭角を現し、1964年には29勝を挙げ外国人初の沢村賞に選ばれる大活躍で優勝に貢献したが、68年に巨人戦で、王への危険球をめぐる乱闘で骨折、退団。今もファンの人気は高い。,Sun Apr 11 08:35:42 +0000 2021
進撃の巨人もエヴァも終わってしまって心が虚無,Fri Apr 09 17:33:36 +0000 2021
進撃の巨人日本のアニメ歴史を変えた伝説の18秒 https://t.co/r3BuNCeOVP @YouTubeより,Tue Apr 20 12:48:43 +0000 2021
"RT @isym_hzm_bot: 諫山先生11年と7ヶ月お疲れ様でした💐
素晴らしい作品をありがとうございました
これからもずっと進撃と諫山先生のファンです！
(すみません今日だけは私もイラストを上げさせてください…！)
#ありがとう諫山先生 #ありがとう進撃の巨人 #Tha…",Fri Apr 09 11:34:07 +0000 2021
RT @igtos: Revo「進撃がこの先どうなるのかとか結末はどうなるのかとか諫山先生に聞きたいけど、それを知った上で歌詞を書いてしまうと、聞く側がネタバレが入ってるんじゃないかと邪な気持ちになってしまうのであえて先生には何も聞かずに知らない状態でファン代表として関わってる…,Fri Apr 09 09:00:34 +0000 2021
"@uuu 
#調査兵団員やその他の兵団員がrtしてくれて未だみぬ調査兵団員やその他の兵団員がフォローしてくれる
#進撃の巨人なりきりさんと繋がりたい     

-終焉を期に…-
この世界を楽しまないか？",Fri Apr 09 09:00:37 +0000 2021
"RT @eimo_info: ✨新商品情報✨
TVアニメ『進撃の巨人』#ふわぽに シリーズ発売決定🎉

テーマはパン屋さんで働く調査兵団🍞
ぬいぐるみのようなふわふわ優しい質感のデフォルメイラストシリーズで新登場🥖

4/10(土)10:00～販売開始🌟
▶https://t.…",Fri Apr 09 19:08:55 +0000 2021
